index_code,index_name,index_family,region,currency,date,index_value,source,frequency,series_id
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2025-08-01,172.329,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2025-09-01,172.423,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2025-10-01,174.855,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2025-11-01,174.824,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2025-12-01,174.799,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2026-01-01,177.078,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2026-02-01,177.156,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2026-03-01,177.311,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2026-04-01,177.309,BLS Public Data API v2,monthly,WPUFD432
GENERAL_US_CONSTRUCTION,PPI Final demand construction,general_construction,US National Average,USD,2026-05-01,177.723,BLS Public Data API v2,monthly,WPUFD432
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-01-01,32.15,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-02-01,32.28,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-03-01,32.24,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-04-01,32.55,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-05-01,32.72,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-06-01,32.82,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-07-01,32.92,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-08-01,33.08,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-09-01,33.27,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-10-01,33.39,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-11-01,33.46,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2021-12-01,33.63,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-01-01,33.83,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-02-01,33.96,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-03-01,34.14,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-04-01,34.32,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-05-01,34.54,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-06-01,34.71,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-07-01,34.82,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-08-01,34.93,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-09-01,35.11,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-10-01,35.27,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-11-01,35.45,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2022-12-01,35.65,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-01-01,35.6,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-02-01,35.88,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-03-01,36.0,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-04-01,36.13,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-05-01,36.28,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-06-01,36.35,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-07-01,36.72,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-08-01,36.8,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-09-01,36.87,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-10-01,37.02,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-11-01,37.2,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2023-12-01,37.27,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-01-01,37.51,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-02-01,37.54,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-03-01,37.77,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-04-01,37.99,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-05-01,38.04,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-06-01,38.1,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-07-01,38.29,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-08-01,38.34,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-09-01,38.55,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-10-01,38.69,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-11-01,38.77,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2024-12-01,38.94,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-01-01,39.07,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-02-01,39.14,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-03-01,39.22,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-04-01,39.33,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-05-01,39.47,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-06-01,39.64,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-07-01,39.73,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-08-01,39.98,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-09-01,40.01,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-10-01,40.14,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-11-01,40.27,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2025-12-01,40.44,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2026-01-01,40.53,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2026-02-01,40.7,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2026-03-01,40.92,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2026-04-01,41.01,BLS Public Data API v2,monthly,CES2000000003
LABOR_US_CONSTRUCTION_AHE,Construction avg hourly earnings (all employees),labor,US National Average,USD,2026-05-01,41.2,BLS Public Data API v2,monthly,CES2000000003
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-01-01,326.3,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-02-01,327.8,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-03-01,328.9,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-04-01,330.6,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-05-01,333.2,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-06-01,334.1,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-07-01,335.052,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-08-01,336.091,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-09-01,336.455,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-10-01,336.347,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-11-01,336.674,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2021-12-01,336.242,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-01-01,349.377,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-02-01,352.772,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-03-01,354.911,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-04-01,358.33,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-05-01,360.367,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-06-01,367.284,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-07-01,371.614,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-08-01,374.117,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-09-01,375.356,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-10-01,376.623,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-11-01,376.609,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2022-12-01,377.512,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-01-01,396.03,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-02-01,400.26,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-03-01,400.613,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-04-01,401.071,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-05-01,403.408,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-06-01,404.888,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-07-01,404.613,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-08-01,407.84,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-09-01,408.596,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-10-01,408.99,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-11-01,409.298,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2023-12-01,409.984,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-01-01,425.956,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-02-01,426.758,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-03-01,428.664,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-04-01,430.427,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-05-01,431.483,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-06-01,431.608,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-07-01,434.116,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-08-01,437.084,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-09-01,437.442,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-10-01,437.898,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-11-01,437.928,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2024-12-01,438.356,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-01-01,452.418,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-02-01,454.265,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-03-01,454.123,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-04-01,455.239,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-05-01,456.707,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-06-01,458.205,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-07-01,458.999,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-08-01,459.171,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-09-01,459.464,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-10-01,458.9,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-11-01,458.072,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2025-12-01,458.623,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2026-01-01,470.619,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2026-02-01,471.485,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2026-03-01,472.253,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2026-04-01,473.722,BLS Public Data API v2,monthly,WPU132
MATERIAL_US_CONCRETE,PPI Concrete ingredients & related products,material,US National Average,USD,2026-05-01,474.921,BLS Public Data API v2,monthly,WPU132
